dcat:Dataset,public,029:25,TRUE,State FY2012 benefit summary for all VBA businesslines.,VA-VBA-ABR2012-079,2017-07-26,fy2012 benefits; fy2012 vba; vba; vba benefits; vba benefits by state,https://creativecommons.org/publicdomain/zero/1.0/,2014-06-30,029:003,ABR 2012,Arizona-FY12 Benefits Summary,https://www.benefits.va.gov/REPORTS/abr_archive.asp,R/P1Y,en-US,2011-10-01T00:00:00Z/2012-09-30T00:00:00Z,,,VA-VBA-MASTER-2012ABR-001,,,,,Sreedhar Pidathala,mailto:Sreedhar.Pidathala@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,https://www.data.va.gov/sites/default/files/Arizona-FY12_Benefits_summary.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,,Arizona-FY12 Benefits Summary,,
dcat:Dataset,public,029:25,TRUE,State FY2012 benefit summary for all VBA businesslines.,VA-VBA-ABR2012-080,2017-07-26,fy2012 benefits; fy2012 vba; vba; vba benefits; vba benefits by state,https://creativecommons.org/publicdomain/zero/1.0/,2014-06-30,029:003,ABR 2012,Arkansas-FY12 Benefits Summary,https://www.benefits.va.gov/REPORTS/abr_archive.asp,R/P1Y,en-US,2011-10-01T00:00:00Z/2012-09-30T00:00:00Z,,,VA-VBA-MASTER-2012ABR-001,,,,,Sreedhar Pidathala,mailto:Sreedhar.Pidathala@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,https://www.data.va.gov/sites/default/files/Arkansas-FY12_Benefits_summary.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,,Arkansas-FY12 Benefits Summary,,
dcat:Dataset,public,029:25,TRUE,State FY2012 benefit summary for all VBA businesslines.,VA-VBA-ABR2012-081,2017-07-26,fy2012 benefits; fy2012 vba; vba; vba benefits; vba benefits by state,https://creativecommons.org/publicdomain/zero/1.0/,2014-06-30,029:003,ABR 2012,California-FY12 Benefits Summary,https://www.benefits.va.gov/REPORTS/abr_archive.asp,R/P1Y,en-US,2011-10-01T00:00:00Z/2012-09-30T00:00:00Z,,,VA-VBA-MASTER-2012ABR-001,,,,,Sreedhar Pidathala,mailto:Sreedhar.Pidathala@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,https://www.data.va.gov/sites/default/files/California-FY12_Benefits_summary.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,,California-FY12 Benefits Summary,,
dcat:Dataset,public,029:40,TRUE,This report uses data from the 2010 American Community Survey to compare the demographic and socioeconomic characteristics of Veterans and non-Veterans who live in rural areas. It also compares rural and urban Veterans. The additional tables provided here show rural Veterans by state for the total population and by period of service.,VA-OEI-OEI-012,2017-07-26,rural; urban,https://creativecommons.org/publicdomain/zero/1.0/,2012-07-02,029:086,Rural; Urban,Characteristics of Rural Veterans: 2010,https://www.va.gov/vetdata/Report.asp,,en-US,2010-01-01T00:00:00Z/2010-12-31T00:00:00Z,https://www.census.gov/acs/www/Downloads/data_documentation/pums/DataDict/PUMSDataDict10.pdf,,,,,Public,,Tom Garin,mailto:tom.Garin@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,pdf,,pdf,https://www.va.gov/vetdata/docs/SpecialReports/Rural_Veterans_ACS2010_FINAL.pdf,pdf
dcat:Dataset,public,029:25,TRUE,State FY2012 benefit summary for all VBA businesslines.,VA-VBA-ABR2012-082,2017-07-26,fy2012 benefits; fy2012 vba; vba; vba benefits; vba benefits by state,https://creativecommons.org/publicdomain/zero/1.0/,2014-06-30,029:003,ABR 2012,Colorado-FY12 Benefits Summary,https://www.benefits.va.gov/REPORTS/abr_archive.asp,R/P1Y,en-US,2011-10-01T00:00:00Z/2012-09-30T00:00:00Z,,,VA-VBA-MASTER-2012ABR-001,,,,,Sreedhar Pidathala,mailto:Sreedhar.Pidathala@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,https://www.data.va.gov/sites/default/files/Colorado-FY12_Benefits_summary.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,,Colorado-FY12 Benefits Summary,,
dcat:Dataset,public,029:25,TRUE,State FY2012 benefit summary for all VBA businesslines.,VA-VBA-ABR2012-083,2017-07-26,fy2012 benefits; fy2012 vba; vba; vba benefits; vba benefits by state,https://creativecommons.org/publicdomain/zero/1.0/,2014-06-30,029:003,ABR 2012,Colorado-FY12 Benefits Summary,https://www.benefits.va.gov/REPORTS/abr_archive.asp,R/P1Y,en-US,2011-01-10T00:00:00Z/2012-09-30T00:00:00Z,,,VA-VBA-MASTER-2012ABR-001,,,,,Sreedhar Pidathala,mailto:Sreedhar.Pidathala@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,https://www.data.va.gov/sites/default/files/Colorado-FY12_Benefits_summary_0.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,,Colorado-FY12 Benefits Summary,,
dcat:Dataset,public,029:25,TRUE,State FY2012 benefit summary for all VBA businesslines.,VA-VBA-ABR2012-084,2017-07-26,fy2012 benefits; fy2012 vba; vba; vba benefits; vba benefits by state,https://creativecommons.org/publicdomain/zero/1.0/,2014-06-30,029:003,ABR 2012,Connecticut-FY12 Benefits Summary,https://www.benefits.va.gov/REPORTS/abr_archive.asp,R/P1Y,en-US,2011-10-01T00:00:00Z/2012-09-30T00:00:00Z,,,VA-VBA-MASTER-2012ABR-001,,,,,Sreedhar Pidathala,mailto:Sreedhar.Pidathala@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,https://www.data.va.gov/sites/default/files/Connecticut-FY12_Benefits_summary.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,,Connecticut-FY12 Benefits Summary,,
dcat:Dataset,public,029:25,TRUE,State FY2012 benefit summary for all VBA businesslines.,VA-VBA-ABR2012-085,2017-07-26,fy2012 benefits; fy2012 vba; vba; vba benefits; vba benefits by state,https://creativecommons.org/publicdomain/zero/1.0/,2014-06-30,029:003,ABR 2012,Delaware-FY12 Benefits Summary,https://www.benefits.va.gov/REPORTS/abr_archive.asp,R/P1Y,en-US,2011-10-01T00:00:00Z/2012-09-30T00:00:00Z,,,VA-VBA-MASTER-2012ABR-001,,,,,Sreedhar Pidathala,mailto:Sreedhar.Pidathala@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,https://www.data.va.gov/sites/default/files/Delaware-FY12_Benefits_summary.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,,Delaware-FY12 Benefits Summary,,
dcat:Dataset,public,029:00,TRUE,These report maps reflect a list of VA Facilities,VA-OEI-OEI-064,2017-07-26,facilities,https://creativecommons.org/publicdomain/zero/1.0/,2014-10-16,029:086,Basic Statistics; Use; and Operational Data,Department of Veteran Affairs Facilities by State,,R/P1M,en-US,2011-10-03T00:00:00Z/2014-10-03T00:00:00Z,,,,,,,,Tom Garin,mailto:tom.garin@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,pdf,,pdf,https://www.va.gov/vetdata/Maps.asp,asp
dcat:Dataset,public,029:40,,"National Center for Veterans Analysis and Statistics aggregates a list of VA Facilities by State, Congressional District, and Congressional District Representatives",VA-OEI-OEI-069,2017-07-26,congressional district; state; va facilities,https://creativecommons.org/publicdomain/zero/1.0/,2015-04-28,029:086,Basic Statistics; Use; and Operational Data,Department of Veterans Affairs Facilities by State,,,,,,,,,,,https://project-open-data.cio.gov/v1.1/schema,Florinda Balfour,mailto:florinda.balfour@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,pdf,,pdf,https://www.va.gov/vetdata/docs/SpecialReports/VA_Facilities_by_State.pdf,pdf
dcat:Dataset,public,029:25,TRUE,State FY2012 benefit summary for all VBA businesslines.,VA-VBA-ABR2012-086,2017-07-26,fy2012 benefits; fy2012 vba; vba; vba benefits; vba benefits by state,https://creativecommons.org/publicdomain/zero/1.0/,2014-06-30,029:003,ABR 2012,District of Columbia-FY12 Benefits Summary,https://www.benefits.va.gov/REPORTS/abr_archive.asp,R/P1Y,en-US,2011-01-10T00:00:00Z/2012-09-30T00:00:00Z,,,VA-VBA-MASTER-2012ABR-001,,,,,Sreedhar Pidathala,mailto:Sreedhar.Pidathala@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,https://www.data.va.gov/sites/default/files/District_of_Columbia_FY%252012%2520Benefits_Summary.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,,District of Columbia-FY12 Benefits Summary,,
dcat:Dataset,public,029:25,TRUE,Number of life insurance policies for each administered life insurance program listed by state. Data is current as of 07/31/11.  All programs are closed to new issues except for Service-Disabled Veterans&#039; Insurance and Veterans&#039; Mortgage Life Insurance.  United States Government Life Insurance was issued to WWI military personnel and Veterans.  National Service Life Insurance was established to meet the needs of WWII military personnel and Veterans.  Veterans&#039; Special Life Insurance was issued to Korean War-era Veterans.  Veterans&#039; Reopened Insurance provides coverage to certain classes of disabled Veterans from WWII and the Korean conflict who had dropped their government life insurance coverage.  Service-Disabled Veterans&#039; Insurance was established in 1951 and is available to Veterans with service-connected disabilities.  Veterans&#039; Mortgage Life Insurance was established in 1971 to provide mortgage protection life insurance to severely disabled Veterans who have received grants for the purchase of specially-adapted housing.,VA-VBA-INS2011-001,2017-07-26,benefits; insurance; state,https://creativecommons.org/publicdomain/zero/1.0/,2011-07-31,029:003,Section 25. Banking; Finance; and Insurance,EOM July 2011 Number of Life Insurance Policies by Program by State,https://www.va.gov/VETDATA/docs/Datagov/Policies_in_Force_by_Program_by_State_July_2011.xls,,en-US,2011-07-01T00:00:00Z/2011-07-31T00:00:00Z,,https://www.va.gov/VETDATA/docs/Datagov/Technical_Notes_Policies_in_Force_by_Program.doc,VA-VBA-MASTER-INSURANCE-001,,,,,Dusca Fichtel,mailto:dusca.fichtel@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,csv,,csv,https://www.va.gov/VETDATA/docs/Datagov/Policies_in_Force_by_Program_by_State_July_2011.xls,xls
dcat:Dataset,public,029:25,TRUE,Face value of insurance for each administered life insurance program listed by state. Data is current as of 7-31-11.  All programs are closed to new issues except for Service-Disabled Veterans&#039; Insurance and Veterans&#039; Mortgage Life Insurance.  United States Government Life Insurance was issued to WWI military personnel and Veterans.  National Service Life Insurance was established to meet the needs of WWII military personnel and Veterans.  Veterans&#039; Special Life Insurance was issued to Korean War-era Veterans.  Veterans&#039; Reopened Insurance provides coverage to certain classes of disabled Veterans from WWII and the Korean conflict who had dropped their government life insurance coverage.  Service-Disabled Veterans&#039; Insurance was established in 1951 and is available to Veterans with service-connected disabilities.  Veterans&#039; Mortgage Life Insurance was established in 1971 to provide mortgage protection life insurance to severely disabled Veterans who have received grants for the purchase of specially-adapted housing.,VA-VBA-INS2011-002,2017-07-26,benefits; insurance; state,https://creativecommons.org/publicdomain/zero/1.0/,2011-07-31,029:003,Section 25. Banking; Finance; and Insurance,EOM July FY2011 - Face Amount of Life Insurance Coverage by Program by State,https://www.va.gov/VETDATA/docs/Datagov/Face_Amount_by_Program_by_State_July_2011.xls,,en-US,2011-07-01T00:00:00Z/2011-07-31T00:00:00Z,,https://www.va.gov/VETDATA/docs/Datagov/Technical_Notes_Face_Amount_by_Program.doc,,,,,,Dusca Fichtel,mailto:dusca.fichtel@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,xls,https://www.va.gov/VETDATA/docs/Datagov/Face_Amount_by_Program_by_State_July_2011.xls,xls
dcat:Dataset,public,029:25,TRUE,VBA- Insurance Lob- Face Mount by program by State- October 2013.,VA-VBA-INS2014-003,2017-07-26,2013; face amount; face amount by state; life insurance policies,https://creativecommons.org/publicdomain/zero/1.0/,2014-01-01,029:003,USA Spending,Face Amount by Program by State- October 2013,https://github.com/department-of-veterans-affairs/VA_Data_Assets_VBA/blob/master/FaceAmountbyProgrambyStateOctober2013.xls,R/P1M,en-US,2013-10-01T00:00:00Z/2013-10-31T00:00:00Z,,,VA-VBA-MASTER-INSURANCE-001,application/vnd.ms-excel,,,,Dusca Fichtel,mailto:Dusca.Fichtel@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,https://www.data.va.gov/sites/default/files/FaceAmountbyProgrambyStateOctober2013.xls,application/vnd.ms-excel,xls,,xls,,
dcat:Dataset,public,029:25,TRUE,Face value of insurance for each administered life insurance program listed by state. Data is current as of 4-30-11.  All programs are closed to new issues except for Service-Disabled Veterans&#039; Insurance and Veterans&#039; Mortgage Life Insurance.  United States Government Life Insurance was issued to WWI military personnel and Veterans.  National Service Life Insurance was established to meet the needs of WWII military personnel and Veterans.  Veterans&#039; Special Life Insurance was issued to Korean War-era Veterans.  Veterans&#039; Reopened Insurance provides coverage to certain classes of disabled Veterans from WWII and the Korean conflict who had dropped their government life insurance coverage.  Service-Disabled Veterans&#039; Insurance was established in 1951 and is available to Veterans with service-connected disabilities.  Veterans&#039; Mortgage Life Insurance was established in 1971 to provide mortgage protection life insurance to severely disabled Veterans who have received grants for the purchase of specially-adapted housing.,VA-VBA-INS2011-003,2017-07-26,benefits; insurance; state,https://creativecommons.org/publicdomain/zero/1.0/,2011-05-15,029:003,Section 25. Banking; Finance; and Insurance,Face Amount of Life Insurance Coverage by Program by State,https://www.va.gov/VETDATA/docs/Datagov/Face_Amount_by_program_by_state.xls,,en-US,2011-04-01T00:00:00Z/2011-04-30T00:00:00Z,,https://www.va.gov/VETDATA/docs/Datagov/Insurance_Technical_Notes_Face_Amount_by_Program.doc,VA-VBA-MASTER-INSURANCE-001,,,,,Dusca Fichtel,mailto:dusca.fichtel@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,csv,,csv,https://www.va.gov/VETDATA/docs/Datagov/Face_Amount_by_program_by_state.xls,xls
dcat:Dataset,public,029:25,TRUE,Face value of insurance for each administered life insurance program listed by state. Data is current as of 12-31-11.  All programs are closed to new issues except for Service-Disabled Veterans&#039; Insurance and Veterans&#039; Mortgage Life Insurance.  United States Government Life Insurance was issued to WWI military personnel and Veterans.  National Service Life Insurance was established to meet the needs of WWII military personnel and Veterans.  Veterans&#039; Special Life Insurance was issued to Korean War-era Veterans.  Veterans&#039; Reopened Insurance provides coverage to certain classes of disabled Veterans from WWII and the Korean conflict who had dropped their government life insurance coverage.  Service-Disabled Veterans&#039; Insurance was established in 1951 and is available to Veterans with service-connected disabilities.  Veterans&#039; Mortgage Life Insurance was established in 1971 to provide mortgage protection life insurance to severely disabled Veterans who have received grants for the purchase of specially-adapted housing.,VA-VBA-INS2011-004,2017-07-26,benefits; insurance; state,https://creativecommons.org/publicdomain/zero/1.0/,2011-12-31,029:003,Section 25. Banking; Finance; and Insurance,Face Amount of Life Insurance Coverage by Program by State,https://www.va.gov/VETDATA/docs/Datagov/Face_Amount_by_Program_by_State_Dec_2011.csv,,en-US,2010-12-31T00:00:00Z/2011-12-31T00:00:00Z,,https://www.va.gov/VETDATA/docs/Datagov/TechnicalNotes_Face_Amount_by_Program_Dec_2011.doc,VA-VBA-MASTER-INSURANCE-001,,,,,Dusca Fichtel,mailto:dusca.fichtel@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,csv,,csv,https://www.va.gov/VETDATA/docs/Datagov/Face_Amount_by_Program_by_State_Dec_2011.csv,csv
dcat:Dataset,public,029:25,TRUE,Face value of insurance for each administered life insurance program listed by state. Data is current as of 02/29/12.  All programs are closed to new issues except for Service-Disabled Veterans&#039; Insurance and Veterans&#039; Mortgage Life Insurance.  United States Government Life Insurance was issued to WWI military personnel and Veterans.  National Service Life Insurance was established to meet the needs of WWII military personnel and Veterans.  Veterans&#039; Special Life Insurance was issued to Korean War-era Veterans.  Veterans&#039; Reopened Insurance provides coverage to certain classes of disabled Veterans from WWII and the Korean conflict who had dropped their government life insurance coverage.  Service-Disabled Veterans&#039; Insurance was established in 1951 and is available to Veterans with service-connected disabilities.  Veterans&#039; Mortgage Life Insurance was established in 1971 to provide mortgage protection life insurance to severely disabled Veterans who have received grants for the purchase of specially-adapted housing.,VA-VBA-INS2012-003,2017-07-26,benefits; insurance; state,https://creativecommons.org/publicdomain/zero/1.0/,2012-02-29,029:003,Section 25. Banking; Finance; and Insurance,Face Amount of Life Insurance Coverage by Program by State 2012/02/29,https://www.va.gov/VETDATA/docs/Datagov/Face_Amount_by_Program_by_State_Feb_2012.csv,,en-US,2012-02-01T00:00:00Z/2012-02-29T00:00:00Z,,https://www.va.gov/VETDATA/docs/Datagov/Technical_Notes_Face_Amount_by_Program_Feb_2012.doc,VA-VBA-MASTER-INSURANCE-001,,,,,Dusca Fichtel,mailto:dusca.fichtel@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,csv,,csv,https://www.va.gov/VETDATA/docs/Datagov/Face_Amount_by_Program_by_State_Feb_2012.csv,csv
dcat:Dataset,public,029:25,TRUE,Face value of insurance for each administered life insurance program listed by state. Data is current as of 04/30/12.  All programs are closed to new issues except for Service-Disabled Veterans&#039; Insurance and Veterans&#039; Mortgage Life Insurance.  United States Government Life Insurance was issued to WWI military personnel and Veterans.  National Service Life Insurance was established to meet the needs of WWII military personnel and Veterans.  Veterans&#039; Special Life Insurance was issued to Korean War-era Veterans.  Veterans&#039; Reopened Insurance provides coverage to certain classes of disabled Veterans from WWII and the Korean conflict who had dropped their government life insurance coverage.  Service-Disabled Veterans&#039; Insurance was established in 1951 and is available to Veterans with service-connected disabilities.  Veterans&#039; Mortgage Life Insurance was established in 1971 to provide mortgage protection life insurance to severely disabled Veterans who have received grants for the purchase of specially-adapted housing.,VA-VBA-INS2012-004,2017-07-26,benefits; county; insurance; state,https://creativecommons.org/publicdomain/zero/1.0/,2012-04-30,029:003,Section 25. Banking; Finance; and Insurance,Face Amount of Life Insurance Coverage by Program by State 2012/04/30,https://www.va.gov/VETDATA/docs/Datagov/Face_Amount_by_Program_by_State_April_2012.CSV,,en-US,2012-04-01T00:00:00Z/2012-04-30T00:00:00Z,,https://www.va.gov/VETDATA/docs/Datagov/Technical_Notes_Face_Amount_by_Program_April_2012.doc,VA-VBA-MASTER-INSURANCE-001,,,,,Dusca Fichtel,mailto:dusca.fichtel@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,csv,,csv,https://www.va.gov/VETDATA/docs/Datagov/Face_Amount_by_Program_by_State_April_2012.CSV,CSV
